parcelx	LH_Vis_1	LH_Vis_2	LH_Vis_3	LH_Vis_4	LH_Vis_5	LH_Vis_6	LH_Vis_7	LH_Vis_8	LH_Vis_9	LH_Vis_10	LH_Vis_11	LH_Vis_12	LH_Vis_13	LH_Vis_14	LH_SomMot_1	LH_SomMot_2	LH_SomMot_3	LH_SomMot_4	LH_SomMot_5	LH_SomMot_6	LH_SomMot_7	LH_SomMot_8	LH_SomMot_9	LH_SomMot_10	LH_SomMot_11	LH_SomMot_12	LH_SomMot_13	LH_SomMot_14	LH_SomMot_15	LH_SomMot_16	LH_DorsAttn_Post_1	LH_DorsAttn_Post_2	LH_DorsAttn_Post_3	LH_DorsAttn_Post_4	LH_DorsAttn_Post_5	LH_DorsAttn_Post_6	LH_DorsAttn_Post_7	LH_DorsAttn_Post_8	LH_DorsAttn_Post_9	LH_DorsAttn_Post_10	LH_DorsAttn_FEF_1	LH_DorsAttn_FEF_2	LH_DorsAttn_PrCv_1	LH_SalVentAttn_ParOper_1	LH_SalVentAttn_ParOper_2	LH_SalVentAttn_ParOper_3	LH_SalVentAttn_FrOperIns_1	LH_SalVentAttn_FrOperIns_2	LH_SalVentAttn_FrOperIns_3	LH_SalVentAttn_FrOperIns_4	LH_SalVentAttn_PFCl_1	LH_SalVentAttn_Med_1	LH_SalVentAttn_Med_2	LH_SalVentAttn_Med_3	LH_Limbic_OFC_1	LH_Limbic_OFC_2	LH_Limbic_TempPole_1	LH_Limbic_TempPole_2	LH_Limbic_TempPole_3	LH_Limbic_TempPole_4	LH_Cont_Par_1	LH_Cont_Par_2	LH_Cont_Par_3	LH_Cont_Temp_1	LH_Cont_OFC_1	LH_Cont_PFCl_1	LH_Cont_PFCl_2	LH_Cont_PFCl_3	LH_Cont_PFCl_4	LH_Cont_PFCl_5	LH_Cont_pCun_1	LH_Cont_Cing_1	LH_Cont_Cing_2	LH_Default_Temp_1	LH_Default_Temp_2	LH_Default_Temp_3	LH_Default_Temp_4	LH_Default_Temp_5	LH_Default_Par_1	LH_Default_Par_2	LH_Default_Par_3	LH_Default_Par_4	LH_Default_PFC_1	LH_Default_PFC_2	LH_Default_PFC_3	LH_Default_PFC_4	LH_Default_PFC_5	LH_Default_PFC_6	LH_Default_PFC_7	LH_Default_PFC_8	LH_Default_PFC_9	LH_Default_PFC_10	LH_Default_PFC_11	LH_Default_PFC_12	LH_Default_PFC_13	LH_Default_pCunPCC_1	LH_Default_pCunPCC_2	LH_Default_pCunPCC_3	LH_Default_pCunPCC_4	LH_Default_PHC_1	RH_Vis_1	RH_Vis_2	RH_Vis_3	RH_Vis_4	RH_Vis_5	RH_Vis_6	RH_Vis_7	RH_Vis_8	RH_Vis_9	RH_Vis_10	RH_Vis_11	RH_Vis_12	RH_Vis_13	RH_Vis_14	RH_Vis_15	RH_SomMot_1	RH_SomMot_2	RH_SomMot_3	RH_SomMot_4	RH_SomMot_5	RH_SomMot_6	RH_SomMot_7	RH_SomMot_8	RH_SomMot_9	RH_SomMot_10	RH_SomMot_11	RH_SomMot_12	RH_SomMot_13	RH_SomMot_14	RH_SomMot_15	RH_SomMot_16	RH_SomMot_17	RH_SomMot_18	RH_SomMot_19	RH_DorsAttn_Post_1	RH_DorsAttn_Post_2	RH_DorsAttn_Post_3	RH_DorsAttn_Post_4	RH_DorsAttn_Post_5	RH_DorsAttn_Post_6	RH_DorsAttn_Post_7	RH_DorsAttn_Post_8	RH_DorsAttn_Post_9	RH_DorsAttn_Post_10	RH_DorsAttn_FEF_1	RH_DorsAttn_FEF_2	RH_DorsAttn_PrCv_1	RH_SalVentAttn_TempOccPar_1	RH_SalVentAttn_TempOccPar_2	RH_SalVentAttn_TempOccPar_3	RH_SalVentAttn_PrC_1	RH_SalVentAttn_FrOperIns_1	RH_SalVentAttn_FrOperIns_2	RH_SalVentAttn_FrOperIns_3	RH_SalVentAttn_FrOperIns_4	RH_SalVentAttn_Med_1	RH_SalVentAttn_Med_2	RH_SalVentAttn_Med_3	RH_Limbic_OFC_1	RH_Limbic_OFC_2	RH_Limbic_OFC_3	RH_Limbic_TempPole_1	RH_Limbic_TempPole_2	RH_Limbic_TempPole_3	RH_Cont_Par_1	RH_Cont_Par_2	RH_Cont_Par_3	RH_Cont_Temp_1	RH_Cont_PFCv_1	RH_Cont_PFCl_1	RH_Cont_PFCl_2	RH_Cont_PFCl_3	RH_Cont_PFCl_4	RH_Cont_PFCl_5	RH_Cont_PFCl_6	RH_Cont_PFCl_7	RH_Cont_pCun_1	RH_Cont_Cing_1	RH_Cont_Cing_2	RH_Cont_PFCmp_1	RH_Cont_PFCmp_2	RH_Default_Par_1	RH_Default_Par_2	RH_Default_Par_3	RH_Default_Temp_1	RH_Default_Temp_2	RH_Default_Temp_3	RH_Default_Temp_4	RH_Default_Temp_5	RH_Default_PFCv_1	RH_Default_PFCdPFCm_1	RH_Default_PFCdPFCm_2	RH_Default_PFCdPFCm_3	RH_Default_PFCdPFCm_4	RH_Default_PFCdPFCm_5	RH_Default_PFCdPFCm_6	RH_Default_PFCdPFCm_7	RH_Default_pCunPCC_1	RH_Default_pCunPCC_2	RH_Default_pCunPCC_3
LH_DorsAttn_FEF_2	-0.197	-0.0414	0.1562	0.0042	-0.0221	0.0037	-0.0636	-0.0929	-0.0132	-0.0633	-0.1217	-0.0645	0.0131	-0.0667	-0.2001	-0.2496	-0.2273	-0.326	-0.4758	-0.1379	-0.1155	-0.1402	0.0477	-0.075	-0.2953	-0.1356	-0.0833	-0.3404	-0.2454	-0.2506	-0.0332	-0.0603	0.0079	0.098	0.1366	0.1245	-0.0713	0.2605	0.0554	-0.4723	0.4317	1.0	0.5801	-0.4792	-0.366	-0.0317	-0.3093	0.1384	0.1047	0.247	-0.0506	-0.344	-0.4198	-0.3142	-0.3095	0.2724	-0.0328	-0.2664	-0.1327	-0.2487	0.7081	0.6234	0.6181	0.5746	0.1747	0.4271	0.5015	0.4398	0.3131	0.0222	-0.174	-0.1996	-0.0016	-0.0455	0.4229	-0.2361	0.1556	-0.0953	0.0989	0.2661	-0.0319	0.4648	-0.0545	-0.103	-0.0905	0.2193	0.0576	-0.0706	-0.0984	0.1694	0.2417	0.5434	0.5797	0.5615	0.4175	-0.1996	-0.0502	-0.0469	-0.0928	-0.139	-0.3073	-0.1345	-0.0698	0.0203	-0.1854	-0.036	-0.1745	-0.102	-0.0787	-0.0633	-0.2606	-0.1449	-0.0297	-0.0524	0.0466	-0.2302	0.0855	-0.3107	-0.3025	-0.2641	-0.297	-0.0692	-0.2489	0.1192	-0.1322	-0.2655	-0.1011	-0.1799	-0.2003	-0.2241	-0.3641	-0.1187	-0.2515	-0.1746	-0.2215	-0.2698	-0.1449	0.2986	-0.2634	-0.03	0.0574	-0.1432	-0.1875	-0.4705	0.0862	0.3227	0.2913	-0.1714	-0.2268	-0.4968	-0.3286	0.0072	-0.3828	-0.2336	-0.2947	-0.4028	-0.3696	-0.2936	0.3091	0.016	0.3551	-0.1315	0.0997	0.072	0.0013	0.3733	0.4956	0.2709	0.1996	0.1457	0.0692	0.1366	-0.0218	-0.1547	0.2527	0.0308	-0.2031	-0.1291	-0.255	0.1562	0.2284	0.3138	0.0309	0.5007	-0.263	0.0773	-0.2009	-0.0641	-0.0524	-0.1266	0.0083	0.0075	0.0747	-0.0506	0.2835	0.3644	0.1161	-0.128	-0.0617	0.252
LH_DorsAttn_PrCv_1	-0.0101	0.0666	0.1746	0.0758	0.0061	-0.0332	0.0456	-0.0095	-0.0532	-0.0203	-0.0838	-0.0261	0.049	-0.0378	-0.0761	-0.1659	0.0667	0.0796	-0.0339	0.2224	0.1178	0.0839	0.2161	0.0924	-0.0164	0.1408	0.2115	-0.0655	0.138	-0.0228	0.1577	0.1857	0.058	0.3618	0.3027	0.3218	-0.1441	0.2701	-0.2484	-0.0981	0.3651	0.5801	1.0	-0.1498	0.081	0.2039	0.1162	0.2639	0.3957	0.4582	0.0413	-0.0003	-0.1493	0.053	-0.1153	0.2287	-0.0199	0.1178	-0.2729	-0.0761	0.4702	0.6595	0.7701	0.634	0.3033	0.5878	0.2625	0.6657	0.6245	0.174	-0.3736	-0.3275	-0.2506	-0.1932	0.1712	-0.3522	-0.0429	-0.0664	0.2335	-0.1349	-0.439	0.0913	-0.2413	-0.2396	-0.022	-0.1682	0.1063	-0.4998	-0.3761	0.0168	-0.0764	0.4134	0.312	0.2444	0.0877	-0.5013	-0.3502	-0.2508	-0.5583	-0.0545	-0.1017	-0.3059	-0.0186	0.1831	-0.1833	-0.0031	-0.0324	-0.0915	0.105	0.0369	-0.1949	-0.1206	0.0762	-0.0768	-0.0547	0.1634	0.1955	-0.0359	0.1096	0.1235	0.2023	0.1956	-0.1289	0.2775	0.206	0.2634	0.2246	0.062	-0.0093	0.0386	-0.1312	0.1863	0.0782	0.0188	0.0269	-0.2199	0.1387	0.5299	-0.0157	-0.157	0.0608	-0.0033	-0.3041	-0.1405	0.3722	-0.0117	0.5183	-0.1112	0.0291	-0.1105	0.0245	0.2081	0.1469	0.059	0.1259	-0.1006	-0.1367	0.0461	0.2224	-0.2417	-0.0485	0.06	0.1265	0.1345	0.0187	0.455	0.4633	0.3466	0.2489	0.1017	-0.0354	0.2842	0.0868	-0.0848	-0.2441	-0.3631	-0.1675	-0.3245	-0.0687	-0.0957	-0.1032	-0.2299	-0.4945	0.2256	-0.3759	-0.2846	-0.3381	-0.4702	-0.1709	-0.2055	-0.2011	-0.4556	0.1155	-0.5156	-0.1955	-0.0681	-0.3363	-0.4184	-0.4186	-0.305
LH_SalVentAttn_ParOper_1	0.2909	-0.0141	-0.0958	0.1356	-0.277	-0.0456	-0.1739	0.2159	-0.0317	0.0239	-0.0014	0.2586	0.1082	0.2077	0.6718	0.5833	0.3266	0.6954	0.5717	0.3919	0.4337	0.2276	0.2925	0.2968	0.6343	0.2993	0.2965	0.5356	0.4815	0.5954	-0.1386	0.2445	0.1654	0.6113	0.3107	0.2524	0.3188	0.1466	0.2188	0.4773	0.1806	-0.4792	-0.1498	1.0	0.6565	0.2387	0.6007	0.4122	0.0746	0.2835	0.4189	0.4388	0.5596	0.6679	0.0214	-0.1314	-0.1743	0.2192	0.1853	0.2748	-0.3102	-0.4445	-0.0098	-0.3644	-0.0577	-0.3905	-0.3738	-0.0603	-0.4267	-0.001	-0.0431	-0.1694	-0.113	-0.0322	-0.4142	-0.0051	-0.3309	0.0489	-0.1266	-0.3859	-0.1072	-0.6186	0.0351	-0.2916	0.0305	-0.4034	-0.178	-0.1715	-0.2278	0.031	-0.5117	-0.4869	-0.561	-0.2936	-0.438	-0.2862	-0.389	-0.3107	-0.2423	-0.079	0.1684	0.222	0.1159	0.1826	0.2044	-0.2301	0.258	-0.0872	-0.0804	0.1907	0.1953	0.1774	0.2931	0.2184	-0.161	0.2821	0.4344	0.3694	0.3776	0.504	0.5413	0.1875	0.462	0.1683	0.5518	0.2261	0.5013	0.5028	0.3277	0.2591	0.4648	0.2554	0.5328	0.5576	0.2532	0.3474	0.3876	0.1375	0.5	0.1373	-0.0026	0.362	0.3133	0.3309	0.3924	0.0002	0.2097	0.3778	0.5823	0.5814	0.6243	0.2333	0.4848	0.5154	0.4831	0.424	0.402	0.4919	-0.1023	-0.0941	-0.4668	0.2406	0.0095	-0.1443	0.2166	-0.0747	-0.3232	-0.1605	0.2451	-0.1438	-0.1052	0.0556	0.0122	0.499	-0.1751	-0.2704	0.0401	0.0953	-0.1302	0.0133	-0.2198	-0.4376	-0.2784	-0.365	0.0337	-0.3072	0.0729	-0.195	0.0391	0.1559	-0.2777	-0.2837	0.1626	-0.2396	-0.3556	-0.1709	-0.2865	-0.1881	-0.3036	-0.3995
LH_SalVentAttn_ParOper_2	0.1674	-0.1271	-0.1275	0.1452	-0.3395	-0.1049	-0.0516	-0.047	-0.1269	0.074	-0.3727	0.3269	0.0734	-0.1358	0.3771	0.4075	0.4694	0.7853	0.7238	0.4656	0.6533	0.4664	0.2548	0.2173	0.6012	0.5313	0.3936	0.6876	0.582	0.5219	0.2527	0.5717	-0.1211	0.6729	0.4251	0.2371	0.0251	0.0177	-0.0943	0.7259	0.0899	-0.366	0.081	0.6565	1.0	0.5216	0.4975	0.4071	0.4705	0.5455	0.4102	0.7441	0.5642	0.7577	-0.0498	-0.2356	-0.0916	0.2375	0.029	0.1162	-0.1286	-0.2578	0.1768	-0.2057	0.146	-0.2378	-0.3304	0.2636	-0.1221	0.2412	-0.1084	-0.2327	0.0734	-0.2554	-0.2867	-0.0562	-0.1858	0.3156	0.0062	-0.4478	-0.3266	-0.4486	-0.4203	-0.4869	0.0742	-0.5416	0.0563	-0.5504	-0.436	0.0153	-0.5368	-0.2134	-0.3584	-0.4042	-0.3532	-0.3846	-0.4456	-0.3203	-0.527	-0.1619	0.1775	-0.0088	-0.0356	0.2401	0.0077	-0.2977	0.3341	-0.2271	0.0672	0.2709	-0.1039	-0.0547	0.2456	0.095	-0.3185	0.2133	0.4126	0.496	0.4919	0.6679	0.6381	0.2293	0.3813	0.1478	0.512	0.5726	0.3719	0.5203	0.4166	0.3408	0.5982	0.3746	0.5091	0.4515	0.2766	0.081	0.4867	0.2779	0.4569	-0.1144	-0.1588	0.2749	0.0784	0.5378	0.2401	-0.2711	0.3451	0.2522	0.3869	0.7202	0.6239	0.2995	0.6042	0.5508	0.6612	0.689	0.3258	0.5935	-0.2067	-0.2718	-0.3905	0.3487	0.084	-0.0417	0.2582	0.1006	-0.1041	0.0448	0.0654	-0.1176	-0.1961	0.2718	-0.0839	0.2311	-0.3721	-0.4392	0.1376	0.0928	0.0976	-0.1438	-0.3468	-0.4678	-0.3981	-0.1507	-0.0713	-0.4754	-0.0294	-0.3657	-0.0152	-0.0963	-0.575	-0.6789	-0.1053	-0.5416	-0.3936	-0.3698	-0.5117	-0.2683	-0.3925	-0.4625
LH_SalVentAttn_ParOper_3	-0.2433	-0.1712	-0.0839	0.0479	0.1306	-0.2711	0.027	-0.2548	-0.0373	-0.022	-0.2475	0.0447	-0.1885	-0.2835	0.2025	0.0846	0.0784	0.4156	0.2894	0.1189	0.2867	0.3284	0.0015	0.0677	0.1818	0.2625	0.2299	0.1282	0.1446	0.2972	0.2231	0.585	-0.1423	0.4904	0.0821	0.3086	-0.0386	0.0187	0.0025	0.2157	-0.0522	-0.0317	0.2039	0.2387	0.5216	1.0	0.493	0.2103	0.3339	0.6014	0.2422	0.3486	0.3811	0.3611	0.0865	-0.0426	0.0758	0.2472	0.165	0.2532	0.2891	0.0848	0.5033	0.1758	0.4045	0.0745	-0.542	0.5313	-0.0952	0.0408	-0.0245	0.0094	0.2091	-0.0343	0.0832	-0.066	-0.0154	0.3588	0.2992	-0.1285	-0.1025	-0.2646	-0.3641	-0.5035	-0.0527	-0.6834	-0.0059	-0.6186	-0.6146	-0.0197	-0.5315	-0.1308	-0.19	-0.1067	-0.2995	-0.418	-0.3502	-0.1015	-0.4978	-0.4097	-0.1036	-0.3631	-0.3598	0.0397	-0.2693	0.0173	0.2479	-0.067	0.0552	-0.0227	-0.3122	-0.2595	-0.0151	-0.1161	-0.2608	0.11	0.011	0.1321	0.199	0.354	0.3395	-0.059	0.2524	-0.1438	0.2684	0.3408	0.0765	0.2743	0.1178	0.11	0.1554	0.2625	0.1586	0.2224	0.2093	0.1148	-0.089	0.3554	-0.0026	-0.1601	-0.1864	-0.0473	0.0245	0.1972	-0.0022	-0.3846	0.366	0.3952	0.252	0.6085	0.534	0.3451	0.4081	0.5539	0.5354	0.3869	0.466	0.1913	-0.0737	0.167	-0.284	0.2511	0.4294	-0.0902	0.6484	0.1429	-0.0119	0.4244	-0.0604	0.281	-0.2031	0.6375	0.3023	0.2745	-0.2941	-0.12	0.0952	-0.0296	0.085	0.0132	-0.0431	-0.2276	-0.0628	0.0715	-0.1184	-0.1499	-0.0936	-0.2031	0.0742	0.1601	-0.5109	-0.3507	-0.0022	-0.4884	-0.1623	0.0299	-0.6228	-0.3253	-0.35	-0.356
LH_SalVentAttn_FrOperIns_1	0.1971	0.1219	0.1807	0.2743	-0.0861	-0.1351	-0.023	0.2644	0.0952	0.0779	0.0925	0.2877	0.0425	0.1828	0.7014	0.4841	0.4694	0.5649	0.5203	0.3782	0.1291	0.3601	0.2684	0.437	0.5594	0.3788	0.5539	0.3799	0.3938	0.5676	-0.0416	0.4065	0.167	0.5241	0.1825	0.3389	0.1273	0.1293	0.0286	0.3727	0.0664	-0.3093	0.1162	0.6007	0.4975	0.493	1.0	0.3444	0.2634	0.2336	0.0813	0.3364	0.5469	0.3861	0.3505	0.1167	0.2056	0.339	0.1245	0.5416	-0.0202	-0.0361	0.2046	0.1857	0.2019	0.0511	-0.5139	0.1454	-0.1675	-0.2291	-0.0756	0.0695	0.0049	0.1825	-0.0568	0.0465	-0.179	0.0093	0.1412	-0.3549	-0.1567	-0.4594	-0.1058	-0.394	-0.1427	-0.5483	-0.2376	-0.4077	-0.5146	-0.1505	-0.4934	-0.2983	-0.4183	-0.1273	-0.4882	-0.3104	-0.4078	-0.0505	-0.3662	-0.011	0.2401	0.0076	0.1858	0.2541	0.2377	-0.1127	0.4819	0.0348	0.0299	0.1866	0.1162	0.164	0.3059	0.3417	-0.0142	0.3577	0.443	0.4319	0.4103	0.4368	0.6073	0.2369	0.5301	0.0842	0.5576	0.2114	0.512	0.6559	0.3786	0.4738	0.1507	0.3675	0.4975	0.4629	0.4694	0.4257	0.1087	0.3086	0.3206	0.0348	0.1196	0.2302	0.161	0.419	0.3461	-0.2785	0.2251	0.4796	0.5775	0.6194	0.4668	0.6516	0.7056	0.5306	0.5986	0.4075	0.4922	0.173	0.1855	0.2591	-0.3038	0.4484	0.4116	-0.08	0.3944	0.0519	-0.1494	0.225	0.0583	0.1005	-0.1464	0.338	0.1942	0.3631	-0.4267	-0.3819	0.1429	-0.1329	-0.1029	-0.0611	-0.3029	-0.512	-0.4041	-0.1569	0.0639	-0.0706	0.1752	-0.3397	0.0198	0.1106	-0.3435	-0.1987	0.2251	-0.5091	-0.3133	-0.1083	-0.5808	-0.1605	-0.4694	-0.4707
LH_SalVentAttn_FrOperIns_2	0.1804	-0.1766	0.0676	0.0946	-0.1142	-0.0529	-0.2536	-0.0945	-0.2192	-0.061	-0.1343	0.0837	-0.1422	-0.154	0.4534	0.2566	0.0666	0.4077	0.1129	0.038	0.259	0.1902	0.0387	0.0596	0.341	0.1183	0.1155	0.4892	-0.0037	0.2666	0.2328	0.3774	-0.0153	0.5028	0.2215	0.3016	0.0651	0.2002	0.2477	0.3104	0.455	0.1384	0.2639	0.4122	0.4071	0.2103	0.3444	1.0	0.2713	0.5646	0.6157	0.4422	0.4617	0.5483	-0.1514	0.0869	-0.0396	0.1656	0.1742	0.0613	0.1581	-0.0072	0.3286	-0.001	0.1839	-0.096	0.1864	0.377	-0.1057	0.1321	-0.0528	-0.0684	0.2225	-0.2242	-0.3262	-0.2664	-0.2252	0.0823	-0.2693	-0.1934	-0.1183	-0.4474	-0.0606	-0.3733	0.0826	-0.3266	-0.061	-0.1997	-0.3091	0.418	-0.4877	-0.0022	-0.2135	0.2226	-0.0871	-0.4235	-0.4613	-0.2977	-0.2603	0.1307	0.2831	0.1392	-0.0539	0.0327	-0.0059	-0.094	0.0279	-0.0408	-0.1606	0.1416	-0.0768	-0.2272	0.0536	0.0209	-0.1992	0.213	0.4411	0.016	0.0532	0.2068	0.2388	-0.0668	0.3809	0.0426	0.1982	0.207	0.2727	0.3072	0.1422	-0.0544	0.4175	-0.0736	0.046	0.2591	0.1483	-0.0061	0.3093	0.459	0.2652	0.0775	0.0273	0.2666	0.3315	0.1454	0.4304	0.3334	0.3275	0.1684	0.4201	0.3326	0.3983	0.4474	0.357	0.5007	0.4071	0.4494	0.2806	0.4521	0.0489	-0.1862	-0.0595	0.1633	0.0162	0.2468	0.3315	0.2257	0.0437	0.0063	0.3128	-0.1006	-0.1169	0.1477	-0.0214	0.5306	-0.0958	-0.2008	0.0347	-0.0122	-0.2513	0.2162	-0.1286	-0.1698	-0.2274	-0.1149	-0.1289	-0.338	-0.1266	-0.252	-0.0218	0.1047	-0.3745	-0.3474	0.2693	-0.3452	-0.3029	0.087	-0.2794	-0.2891	-0.3397	-0.0636
LH_SalVentAttn_FrOperIns_3	-0.0376	0.1771	0.1145	0.2444	-0.2812	0.0293	0.205	0.0129	-0.182	0.2641	-0.2947	0.3761	0.2812	-0.02	0.1034	0.2417	0.4417	0.5594	0.4358	0.3755	0.3293	0.5095	0.4126	0.3627	0.4312	0.5146	0.4773	0.3641	0.4217	0.2965	0.1222	0.2364	0.0014	0.4107	0.2793	0.1788	-0.1654	-0.0034	-0.241	0.3524	0.2256	0.1047	0.3957	0.0746	0.4705	0.3339	0.2634	0.2713	1.0	0.3315	-0.0438	0.333	0.1894	0.282	-0.0474	0.1044	-0.0075	0.2518	-0.1669	0.2341	0.2357	0.2993	0.419	0.2271	-0.0463	0.2105	-0.0485	0.321	0.2518	0.1847	-0.0778	-0.1021	-0.0768	-0.1688	-0.0247	-0.1689	0.0072	0.1079	0.2605	-0.238	-0.286	0.0007	-0.2821	-0.3072	-0.0218	-0.2393	0.1125	-0.4207	-0.388	-0.224	-0.1884	0.1058	0.1358	-0.1624	-0.0777	-0.3168	-0.2584	-0.1452	-0.3613	-0.1197	-0.1637	-0.2781	0.0095	0.286	-0.115	-0.2707	0.0076	-0.3692	0.3208	0.2772	-0.2434	0.0507	0.276	0.083	-0.1261	0.2704	0.4411	0.4874	0.4956	0.6718	0.5878	0.1731	0.1059	0.3047	0.378	0.5183	0.1955	0.5363	0.3673	0.4333	0.263	0.4518	0.3635	0.1589	0.0528	0.071	0.459	0.3481	0.3828	-0.2794	0.045	0.069	-0.2286	0.4344	0.2443	-0.2616	0.4085	0.1935	0.2833	0.4437	0.3386	0.3694	0.3557	0.2053	0.5926	0.3033	0.0734	0.3776	0.0757	-0.0565	-0.2837	0.0946	0.0513	0.0603	0.0965	0.1488	0.1626	0.3016	0.065	-0.0274	-0.0077	0.2214	0.2041	-0.1645	-0.1423	-0.2444	0.1481	-0.0805	-0.0018	-0.2064	-0.2487	-0.3009	-0.2573	0.0768	-0.1083	-0.2686	-0.0672	-0.2261	0.1299	-0.2158	-0.3689	-0.4731	-0.189	-0.4476	-0.2305	-0.3472	-0.276	-0.2299	-0.2477	-0.2232
LH_SalVentAttn_FrOperIns_4	-0.2432	-0.2829	-0.0709	-0.0308	-0.1345	-0.3954	-0.172	-0.326	-0.0622	-0.1934	-0.4713	0.0545	-0.2013	-0.3153	0.262	-0.0022	0.0224	0.4678	0.2045	0.0457	0.4766	0.2962	-0.0123	-0.1004	0.1919	0.3065	0.1353	0.2484	0.1735	0.2023	0.2259	0.4592	-0.2732	0.5183	0.3082	0.2178	-0.1726	0.0174	-0.1464	0.2193	0.2492	0.247	0.4582	0.2835	0.5455	0.6014	0.2336	0.5646	0.3315	1.0	0.5869	0.5062	0.1858	0.5043	-0.2891	0.0848	-0.1002	0.1649	0.0643	-0.0745	0.4629	0.1124	0.585	0.1974	0.3944	0.1692	0.0626	0.4956	0.0037	0.3927	-0.2294	-0.2449	0.161	-0.1854	0.048	-0.2213	0.018	0.4189	-0.0775	-0.3973	-0.1051	-0.2734	-0.297	-0.577	0.2889	-0.5234	0.2855	-0.5263	-0.5109	0.2916	-0.4656	0.3104	-0.0112	0.0065	0.1096	-0.7289	-0.573	-0.2842	-0.6699	-0.3978	-0.0212	-0.1896	-0.361	0.0009	-0.3226	-0.0951	0.0314	-0.1483	-0.1799	0.0293	-0.4735	-0.3556	-0.05	-0.1659	-0.3846	-0.0112	0.2983	0.0271	0.0684	0.3507	0.187	-0.156	0.13	-0.0767	0.2261	0.3707	0.1309	0.142	0.1809	-0.0715	0.2584	0.0861	0.146	0.2238	0.0741	-0.2693	0.0662	0.5335	-0.0448	-0.1778	-0.2985	-0.0387	-0.126	0.0775	0.2284	-0.0693	0.4968	-0.0579	0.2282	0.3257	0.4178	0.2891	0.2936	0.4252	0.4386	0.4045	0.1014	0.4509	0.0211	-0.2124	-0.0981	0.3053	0.3258	0.3061	0.4861	0.4694	0.3273	0.3855	0.1943	0.1533	-0.2429	0.4319	0.0377	0.2655	-0.2268	-0.1806	-0.0512	-0.0963	-0.0866	0.1139	-0.0511	-0.2092	-0.2412	0.2492	-0.2647	-0.3053	-0.3065	-0.3328	0.0318	0.102	-0.5833	-0.6097	0.0532	-0.6452	-0.1759	-0.0476	-0.5323	-0.5536	-0.5469	-0.3399
LH_SalVentAttn_PFCl_1	0.2312	-0.3771	-0.2429	-0.1389	-0.1353	-0.0846	-0.3563	-0.4166	-0.401	-0.2215	-0.3086	-0.1045	-0.2362	-0.2818	0.1424	-0.0173	-0.1265	0.2472	0.0034	-0.1281	0.333	-0.0242	-0.2463	-0.3107	0.1411	-0.0514	-0.2738	0.3304	-0.0337	0.0042	0.1475	0.3958	-0.1069	0.3452	0.2317	0.0236	0.1204	0.059	0.2412	0.2435	0.2322	-0.0506	0.0413	0.4189	0.4102	0.2422	0.0813	0.6157	-0.0438	0.5869	1.0	0.4692	0.3509	0.5504	-0.3673	-0.0204	-0.2235	0.1195	0.1826	-0.1638	-0.0308	-0.3888	0.1608	-0.2586	0.288	-0.2808	0.1633	0.2564	-0.3128	0.3778	-0.1748	-0.2541	0.2195	-0.3023	-0.347	-0.3061	-0.3375	0.2532	-0.4392	-0.2815	-0.0508	-0.6085	-0.0561	-0.3662	0.2288	-0.3905	0.1105	-0.1492	-0.0774	0.5567	-0.445	-0.033	-0.3122	0.1479	0.1281	-0.4581	-0.575	-0.4047	-0.383	-0.0357	0.1535	0.1703	-0.4053	-0.1287	-0.2666	-0.0963	-0.0912	-0.1554	-0.2315	0.0204	-0.2036	-0.4146	-0.0932	-0.2251	-0.3194	-0.0283	0.0766	-0.182	-0.172	0.0061	-0.1022	-0.1978	0.0269	-0.1508	-0.0209	0.0874	-0.0078	0.0471	-0.0449	-0.2925	0.4671	-0.1715	0.0329	0.0716	-0.1175	-0.2435	0.1727	0.2548	0.0643	0.0601	-0.3029	0.1223	0.247	0.087	0.1761	0.3045	0.2101	-0.1699	0.166	0.1825	0.3778	0.0623	0.1753	0.3505	0.1801	0.3878	0.1007	0.5203	-0.1239	-0.2639	-0.1389	0.076	-0.0597	0.1471	0.3493	0.1938	-0.0398	-0.1111	0.2524	-0.0215	-0.1991	0.1863	-0.1283	0.5935	-0.0054	-0.0228	-0.1564	-0.0132	-0.1671	0.3059	0.1291	-0.0781	-0.086	-0.1039	-0.2383	-0.3515	-0.4513	-0.2117	-0.0617	0.1799	-0.3714	-0.2925	0.0446	-0.2349	-0.1671	0.098	-0.1589	-0.2273	-0.4048	-0.2302
